Unnamed: 0,Unnamed: 0.1,AB,TI,SO_x,DT,year,PM,methods,MNCS_x,methods2,SO_y,MNCS_y,KW,KW2
396,394,"BACKGROUND AND PURPOSE: The efficacy of radiation therapy, the mainstay of treatment for malignant gliomas, is limited by our inability to accurately determine tumor margins. As a result, despite recent advances, the prognosis remains appalling. Because gliomas preferentially infiltrate along white matter tracks, methods that show white matter disruption should improve this delineation. In this study, results of histologic examination from samples obtained from image-guided brain biopsies were correlated with diffusion tensor images. METHODS: Twenty patients requiring image-guided biopsies for presumed gliomas were imaged preoperatively. Patients underwent image-guided biopsies with multiple biopsies taken along a single track that went into normal-appearing brain. Regions of interest were determined from the sites of the biopsies, and diffusion tensor imaging findings were compared with glioma histology. RESULTS: Using diffusion tissue signatures, it was possible to differentiate gross tumor (reduction of the anisotropic component, q > 12% from contralateral region), from tumor infiltration (increase in the isotropic component, p > 10% from contralateral region). This technique has a sensitivity of 98% and specificity of 81%. T2-weighted abnormalities failed to identify the margin in half of all specimens. CONCLUSION: Diffusion tensor imaging can better delineate the tumor margin in gliomas. Such techniques can improve the delineation of the radiation therapy target volume for gliomas and potentially can direct local therapies for tumor infiltration.",Improved delineation of glioma margins and regions of infiltration with the use of diffusion tensor imaging: An image-guided biopsy study,AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2006,17032877,"['DTI', 'MRH']",2.53968254,DTI,AMERICAN JOURNAL OF NEURORADIOLOGY,2.53968254,"['high-grade gliomas', 'cerebral gliomas', 'magnetic-resonance']",tumor
396,394,"BACKGROUND AND PURPOSE: The efficacy of radiation therapy, the mainstay of treatment for malignant gliomas, is limited by our inability to accurately determine tumor margins. As a result, despite recent advances, the prognosis remains appalling. Because gliomas preferentially infiltrate along white matter tracks, methods that show white matter disruption should improve this delineation. In this study, results of histologic examination from samples obtained from image-guided brain biopsies were correlated with diffusion tensor images. METHODS: Twenty patients requiring image-guided biopsies for presumed gliomas were imaged preoperatively. Patients underwent image-guided biopsies with multiple biopsies taken along a single track that went into normal-appearing brain. Regions of interest were determined from the sites of the biopsies, and diffusion tensor imaging findings were compared with glioma histology. RESULTS: Using diffusion tissue signatures, it was possible to differentiate gross tumor (reduction of the anisotropic component, q > 12% from contralateral region), from tumor infiltration (increase in the isotropic component, p > 10% from contralateral region). This technique has a sensitivity of 98% and specificity of 81%. T2-weighted abnormalities failed to identify the margin in half of all specimens. CONCLUSION: Diffusion tensor imaging can better delineate the tumor margin in gliomas. Such techniques can improve the delineation of the radiation therapy target volume for gliomas and potentially can direct local therapies for tumor infiltration.",Improved delineation of glioma margins and regions of infiltration with the use of diffusion tensor imaging: An image-guided biopsy study,AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2006,17032877,"['DTI', 'MRH']",2.53968254,MRH,AMERICAN JOURNAL OF NEURORADIOLOGY,2.53968254,"['high-grade gliomas', 'cerebral gliomas', 'magnetic-resonance']",tumor
397,395,"MATERIALS AND METHODS: Five patients with influenza-associated encephalitis/encephalopathy and sudden-onset neurologic symptoms following a prodromal flulike episode were examined by MR and diffusion-weighted imaging (DWI). RESULTS: Three patients, who had drowsiness and new-onset convulsions, recovered spontaneously without any medication. In the other 2 seizure-free patients, 1 had trigeminal neuralgia and headache and the other had facial numbness and left upper monoparesis. All patients had round well-defined ovoid hyperintense splenial lesions (14.94 +/- 1.87 mm) on DWI with a significantly low apparent diffusion coefficient (ADC) of 0.41 +/- 0.05 X 10(-3) mm(2)/s compared with 0.84 +/- 0.01 x 10(-3) mm(2)/s of normal-appea ring white matter. In the patient with a motor deficit, additional lesions were found in the cerebral deep white matter. The high signal intensity of the splenial and deep white matter lesions on DWI completely disappeared on follow-up studies, and ADC values also improved, returning to those of normal-appearing white matter on days 8-11. Clinically, all patients completely recovered on days 4-9. CONCLUSION: A transient lesion of the SCC is a significant but nonspecific finding. It is probably due to edematous and/or inflammatory changes of the SCC. It may be the only detectable change in patients with good prognosis, indicating a clinically mild form of encephalitis/encephalopathy.",Transient splenial lesion of the corpus callosum in clinically mild influenza-associated encephalitis/encephalopathy,AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2006,17032879,['DTI'],2.380952381,DTI,AMERICAN JOURNAL OF NEURORADIOLOGY,2.380952381,"['epileptic patients', 'reversible lesion', 'acute necrotizing encephalopathy']",epilepsy
398,396,"Background/Purpose: Gray matter involvement in multiple sclerosis (MS) is of growing interest with respect to disease pathogenesis. Magnetization transfer imaging (MTI), an advanced MRI technique, is sensitive to disease in normal appearing white matter (NAWM) in patients with MS. Design/Methods: We tested if MTI detected subcortical (deep) gray matter abnormalities in patients with MS (n = 60) vs. age-matched normal controls (NL, n = 20). Magnetization transfer ratio (MTR) maps were produced from axial proton density, conventional spin-echo, 5 mm gapless slices covering the whole brain. Region-of-interest-derived MTR histograms for the caudate, putamen, globus pallidus, thalamus, and NAWM were obtained. Whole brain MTR was also measured. Results: Mean whole brain MTR and the peak position of the NAWM MTR histogram were lower in patients with MS than NL (P < .001) and mean whole brain MTR was lower in secondary progressive (SP, n = 10) than relapsing-remitting (RR, n = 50, P < .001) patients. However, none of the subcortical gray matter nuclei showed MTR differences in MS vs. NL, RR vs. SP, or SP vs. NL. Conclusions: The MTI technique used in this cohort was relatively insensitive to disease in the deep gray matter nuclei despite showing sensitivity for whole brain disease in MS. It remains to be determined if other MRI techniques are more sensitive than MTI for detecting pathology in these areas.",A magnetization transfer MRI study of deep gray matter involvement in multiple sclerosis,JOURNAL OF NEUROIMAGING,Article,2006,17032378,['MRI'],2.237521515,MRI,JOURNAL OF NEUROIMAGING,2.237521515,"['appearing brain-tissue', 'transfer ratio abnormality', 'magnetic resonance imaging', 'magnetization transfer', 'multiple sclerosis', 'white matter']",ms
399,397,"Background. Stroke mechanism in patent foramen ovale (PFO) and/or atrioseptal aneurysm (ASA) remains unclear. We aimed to study the stroke pattern on diffusion weighted imaging (DWI), in cryptogenetic stroke according to septal abnormalities. Methods. We prospectively evaluated 314 cryptogenetic strokes. Patients were categorized according to transesophageal echocardiography (TEE) findings: PFO with ASA, PFO alone, and no abnormalities. The study group consisted of 126 patients with acute DWI lesions within the first 7 days after the stroke onset. We considered the presence of scattered lesions or a cortico-subcortical territorial lesion as highly suggestive of an embolic pattern. Results. PFO was identified in 77 patients (61%) and no alterations in 49 patients (39%). TEE revealed ASA in 42 patients (54.5% of PFO patients). An ""embolic"" pattern was depicted in 84 (66.7%) and subcortical in 42 (33.3%). An ""embolic"" pattern was significantly (P = .01) more frequently seen in PFO with ASA patients (n = 37;44%) as compared to PFO without ASA (n = 22; 26.2%) or no abnormalities (n = 25; 29.8%) on TEE. Univariate analysis revealed that age (P = .06), hyperlipidemia (P = .04), degree of shunt on TEE (P = .002), and the presence of an ASA (P = .008) were associated with an embolic pattern. After adjusting for sex, age, and vascular risk factors, only the presence of PFO, with ASA (OR 7.27; 95% CI 1.5-35.22 P = .014) was independently associated with an embolic pattern. Conclusion. In patients with cryptogenetic stroke, the presence of PFO with ASA, but not isolated PFO, is associated with an embolic pattern on DWI. These findings provide insights into the patho-mechanism of stroke in patients with PFO.",Stroke patients with cardiac atrial septal abnormalities: Differential infarct patterns on DWI,JOURNAL OF NEUROIMAGING,Article,2006,17032383,['DTI'],2.065404475,DTI,JOURNAL OF NEUROIMAGING,2.065404475,"['cryptogenetic stroke', 'cryptogenic stroke', 'patent foramen ovale', 'diffusion-weighted mri', 'diffusion weighted imaging']",stroke
400,398,"Background. Studies have shown an association between HMG-CoA reductase inhibitors (statins) and improved stroke outcomes, possibly secondary to neuroprotective properties. Objective. To assess whether patients taking statins prior to ischemic stroke have smaller infarcts on magnetic resonance imaging (MRI), adjusting for other relevant clinical factors. Design. We retrospectively reviewed the Cleveland Clinic Foundation (CCF) Neurology Inpatient Database from June 2002 through June 2004. Demographics, medications, stroke subtype, diffusion-weighted imaging (DWI) infarct volume, admission NIHSS, and hours to MRI were collected. Patients with a nonlacunar middle cerebral artery (MCA) territory infarct and MRI less than 48 hours from symptom onset were included (n = 143). A multivariable linear regression model was constructed to determine independent predictors of smaller infarct volume. Results. A total of 143 patients were studied, including 38 patients taking statins at the time of their stroke. In univariate analysis, patients using statins were significantly more likely to have a history of hyperlipidemia, atrial fibrillation, and coronary artery disease and to be using coumadin, antiplatelet drugs, and angiotensin-converting enzyme inhibitors. Patients on statins had a tendency toward smaller infarcts in univariate analysis (median 25.4 cm(3) vs. 15.5 cm(3), P = 0.054). In multivariable linear regression analysis statin use, patient age, and TIA within the prior 4 weeks were independently associated with smaller DWI volumes; vessel occlusion on vascular imaging, and cardioembolic stroke subtype with larger infarct size. Conclusions. Statin use prior to the onset of nonlacunar MCA infarction was associated with a smaller infarct volume independent of other factors. Further studies utilizing both clinical and radiologic outcomes will be required to confirm these findings.",Statin use is independently associated with smaller infarct volume in nonlacunar MCA territory stroke,JOURNAL OF NEUROIMAGING,Article,2006,17032384,"['DTI', 'MRI']",2.581755594,DTI,JOURNAL OF NEUROIMAGING,2.581755594,"['cerebrovascular accident', 'acute ischemic-stroke', 'brain ischemia', 'nitric-oxide synthase', 'diffusion magnetic resonance', 'coa reductase inhibitor']",stroke
400,398,"Background. Studies have shown an association between HMG-CoA reductase inhibitors (statins) and improved stroke outcomes, possibly secondary to neuroprotective properties. Objective. To assess whether patients taking statins prior to ischemic stroke have smaller infarcts on magnetic resonance imaging (MRI), adjusting for other relevant clinical factors. Design. We retrospectively reviewed the Cleveland Clinic Foundation (CCF) Neurology Inpatient Database from June 2002 through June 2004. Demographics, medications, stroke subtype, diffusion-weighted imaging (DWI) infarct volume, admission NIHSS, and hours to MRI were collected. Patients with a nonlacunar middle cerebral artery (MCA) territory infarct and MRI less than 48 hours from symptom onset were included (n = 143). A multivariable linear regression model was constructed to determine independent predictors of smaller infarct volume. Results. A total of 143 patients were studied, including 38 patients taking statins at the time of their stroke. In univariate analysis, patients using statins were significantly more likely to have a history of hyperlipidemia, atrial fibrillation, and coronary artery disease and to be using coumadin, antiplatelet drugs, and angiotensin-converting enzyme inhibitors. Patients on statins had a tendency toward smaller infarcts in univariate analysis (median 25.4 cm(3) vs. 15.5 cm(3), P = 0.054). In multivariable linear regression analysis statin use, patient age, and TIA within the prior 4 weeks were independently associated with smaller DWI volumes; vessel occlusion on vascular imaging, and cardioembolic stroke subtype with larger infarct size. Conclusions. Statin use prior to the onset of nonlacunar MCA infarction was associated with a smaller infarct volume independent of other factors. Further studies utilizing both clinical and radiologic outcomes will be required to confirm these findings.",Statin use is independently associated with smaller infarct volume in nonlacunar MCA territory stroke,JOURNAL OF NEUROIMAGING,Article,2006,17032384,"['DTI', 'MRI']",2.581755594,MRI,JOURNAL OF NEUROIMAGING,2.581755594,"['cerebrovascular accident', 'acute ischemic-stroke', 'brain ischemia', 'nitric-oxide synthase', 'diffusion magnetic resonance', 'coa reductase inhibitor']",stroke
401,399,"Introduction We analyzed the imaging features of transient focal lesions in the splenium of the corpus callosum (SCC) in non-epileptic patients receiving antiepileptic drugs (AEDs). Methods We identified signal abnormalities in the SCC in three non-epileptic patients, all of them receiving AEDs. We examined two of these patients with multiplanar magnetic resonance (MR) imaging using 1.0-T equipment including fluid-attenuated inversion recovery (FLAIR), T2-weighted (TSE) and T1-weighted (SE) sequences before and after injection of contrast agent. The third patient was studied using 1.5-T equipment with the same sequences. Additionally, a T1 SE sequence with a magnetization transfer contrast pulse off resonance (T1 SE/MTC), diffusion-weighted imaging (EPI-DWI) and apparent diffusion coefficient (ADC) maps were obtained. Results We observed an identical pattern of imaging abnormalities in all patients characterized by round lesions, hyperintense on FLAIR and hypointense on T1 SE images, located in the central portion of the SCC. One lesion showed homogeneous gadolinium enhancement and perilesional vasogenic edema. This particular lesion showed restricted diffusion confirmed on the ADC map. This pattern was considered consistent with focal demyelination. Follow-up MR examinations showed complete disappearance or a clear reduction in lesion size. All patients had been treated with AEDs, but they did not show any clinical signs of toxicity, interhemispheric symptoms, or abnormal neurological findings (including seizures). Conclusion We believe that our MR findings might be interpreted as transient lesions related to AED toxicity. They presumably resulted from focal demyelination in the central portion of the SCC.",Focal transient lesion in the splenium of the corpus callosum in three non-epileptic patients,NEURORADIOLOGY,Article,2006,16944123,"['DTI', 'EPI']",2.360515021,DTI,NEURORADIOLOGY,2.360515021,"['epileptic patients', 'corpus callosum', 'antiepileptic drug toxicity', 'encephalitis/encephalopathy', 'magnetic resonance']",epilepsy
401,399,"Introduction We analyzed the imaging features of transient focal lesions in the splenium of the corpus callosum (SCC) in non-epileptic patients receiving antiepileptic drugs (AEDs). Methods We identified signal abnormalities in the SCC in three non-epileptic patients, all of them receiving AEDs. We examined two of these patients with multiplanar magnetic resonance (MR) imaging using 1.0-T equipment including fluid-attenuated inversion recovery (FLAIR), T2-weighted (TSE) and T1-weighted (SE) sequences before and after injection of contrast agent. The third patient was studied using 1.5-T equipment with the same sequences. Additionally, a T1 SE sequence with a magnetization transfer contrast pulse off resonance (T1 SE/MTC), diffusion-weighted imaging (EPI-DWI) and apparent diffusion coefficient (ADC) maps were obtained. Results We observed an identical pattern of imaging abnormalities in all patients characterized by round lesions, hyperintense on FLAIR and hypointense on T1 SE images, located in the central portion of the SCC. One lesion showed homogeneous gadolinium enhancement and perilesional vasogenic edema. This particular lesion showed restricted diffusion confirmed on the ADC map. This pattern was considered consistent with focal demyelination. Follow-up MR examinations showed complete disappearance or a clear reduction in lesion size. All patients had been treated with AEDs, but they did not show any clinical signs of toxicity, interhemispheric symptoms, or abnormal neurological findings (including seizures). Conclusion We believe that our MR findings might be interpreted as transient lesions related to AED toxicity. They presumably resulted from focal demyelination in the central portion of the SCC.",Focal transient lesion in the splenium of the corpus callosum in three non-epileptic patients,NEURORADIOLOGY,Article,2006,16944123,"['DTI', 'EPI']",2.360515021,EPI,NEURORADIOLOGY,2.360515021,"['epileptic patients', 'corpus callosum', 'antiepileptic drug toxicity', 'encephalitis/encephalopathy', 'magnetic resonance']",epilepsy
402,400,"Introduction Previous studies in apes and monkeys have shown that the red nucleus receives projections from the sensorimotor and premotor cortices, whereas other experiments carried out with injured human brains have found corticorubral projections issuing from associative areas. Therefore, we reassessed in vivo the human anatomical projections from the cerebral cortex to the red nucleus using diffusion tensor imaging (DTI) axonal tracking. Methods The connectivity between the cerebral cortex and the red nuclei of seven volunteers was studied at 1.5 T using streamlined DTI axonal tracking. Results Trajectories were constantly tracked between the red nuclei and the ipsilateral pericentral and prefrontal cortices, as well as the temporal cortex and the striatum in two subjects. Within the cerebral trunk, trajectories also include the superior cerebellar peduncle and the central tegmental tract. Conclusion The human red nucleus receives its main afferences from the sensorimotor and prefrontal cortices.",Cortical projections to the human red nucleus: a diffusion tensor tractography study with a 1.5-T MRI machine,NEURORADIOLOGY,Article,2006,16937147,"['DTI', 'MRI']",2.575107296,DTI,NEURORADIOLOGY,2.575107296,"['streamline tractography', 'cortex', 'cerebellum', 'red nucleus', 'area', 'motor', 'diffusion tensor imaging']",motor
402,400,"Introduction Previous studies in apes and monkeys have shown that the red nucleus receives projections from the sensorimotor and premotor cortices, whereas other experiments carried out with injured human brains have found corticorubral projections issuing from associative areas. Therefore, we reassessed in vivo the human anatomical projections from the cerebral cortex to the red nucleus using diffusion tensor imaging (DTI) axonal tracking. Methods The connectivity between the cerebral cortex and the red nuclei of seven volunteers was studied at 1.5 T using streamlined DTI axonal tracking. Results Trajectories were constantly tracked between the red nuclei and the ipsilateral pericentral and prefrontal cortices, as well as the temporal cortex and the striatum in two subjects. Within the cerebral trunk, trajectories also include the superior cerebellar peduncle and the central tegmental tract. Conclusion The human red nucleus receives its main afferences from the sensorimotor and prefrontal cortices.",Cortical projections to the human red nucleus: a diffusion tensor tractography study with a 1.5-T MRI machine,NEURORADIOLOGY,Article,2006,16937147,"['DTI', 'MRI']",2.575107296,MRI,NEURORADIOLOGY,2.575107296,"['streamline tractography', 'cortex', 'cerebellum', 'red nucleus', 'area', 'motor', 'diffusion tensor imaging']",motor
403,401,"BACKGROUND AND PURPOSE: To report morbidity, mortality, and angiographic results of elective coiling of unruptured intracranial aneurysms. METHODS: In a 10-year period, 176 unruptured aneurysms in 149 patients were electively treated with detachable coils. Seventy-nine aneurysms were additional to another ruptured aneurysm but were coiled more than 3 months after subarachnoid hemorrhage, 59 aneurysms were incidentally discovered, and 38 aneurysms presented with symptoms of mass effect. Mean size of the 176 unruptured aneurysms was 10.6 mm (median, 8 mm; range, 2-55 mm). One hundred thirteen aneurysms (64%) were small (< 10 mm), 44 aneurysms (25%) were large (10-25 mm), and 19 aneurysms (11%) were giant (25-55 mm). Thirty wide-necked aneurysms (17%) were coiled with the aid of a supporting device. RESULTS: Procedural mortality of coiling was 1.3% (2 of 149; 95% confidence interval [Cl], 0.7-5.1%), and morbidity was 2.6% (4 of 149, 95% Cl, 0.8-7.0%). The 4 patients with permanent morbidity were independent (GOS 4). Initial aneurysm occlusion was complete (100%) in 132 aneurysms, nearly complete (90%-98%) in 36 aneurysms, and incomplete (60%-85%) in 8 aneurysms. Six-month follow-up angiography was available in 132 patients with 154 coiled aneurysms (87.5%); partial reopening occurred in 25, mainly large and giant aneurysms (16.2%). Additional coiling was performed in 22 aneurysms and additional parent vessel occlusion in 1 aneurysm. There were no complications of additional treatments. CONCLUSION: Elective coiling of unruptured intracranial aneurysms has low procedural mortality and morbidity. For the management of unruptured aneurysms, endovascular treatment should be considered.",Procedural morbidity and mortality of elective coil treatment of unruptured intracranial aneurysms,AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2006,16971613,['Angiography'],2.301587302,Angiography,AMERICAN JOURNAL OF NEURORADIOLOGY,2.301587302,"['endovascular treatment', 'of-the-literature', 'cerebral aneurysms']",aneurysms
404,402,"BACKGROUND AND PURPOSE: To assess patient radiation exposure in comprehensive stroke imaging using multidetector row CT (MDCT) combining standard CT of the head, cerebral perfusion (CTP), and CT angiography (CTA) studies. METHODS: Examination protocols for CT and CTA of cerebral and cervical vessels, as well as CTP were simulated using a Somatom Sensation Cardiac 64. Effective doses were derived from measurements with the use of lithium-fluoride thermoluminescent dosimeters (LiF-TLD) at several organ sites using an Alderson-Rando phantom. RESULTS: LiF-TLD measurements resulted in effective doses of 1.7 mSv for CT, 1.9 mSv for CTA of intracranial vessels, and 2.8 mSv for CTA of cervical vessels, respectively. Depending on examination parameters, effective doses varied between 1.1 and 5.0 mSv for cerebral CTP. For CTP, local doses in the area of the primary beam ranged between 114 and 444 mGy. CONCLUSIONS: Comprehensive stroke imaging may result in up to 9.5 mSv with possible local doses of 490 mGy. Although critical doses for organ damage (eg, cataract formation or hair loss) are not reached, physicians need to be aware of possible radiation induced sequelae particularly in repetitive examinations.",Radiation exposure of patients in comprehensive computed tomography of the head in acute stroke,AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2006,16971627,"['Angiography', 'CT', 'MRP']",2.222222222,Angiography,AMERICAN JOURNAL OF NEURORADIOLOGY,2.222222222,"['multislice', 'cataract formation', 'perfusion ct', 'ionizing-radiation']",malformation
404,402,"BACKGROUND AND PURPOSE: To assess patient radiation exposure in comprehensive stroke imaging using multidetector row CT (MDCT) combining standard CT of the head, cerebral perfusion (CTP), and CT angiography (CTA) studies. METHODS: Examination protocols for CT and CTA of cerebral and cervical vessels, as well as CTP were simulated using a Somatom Sensation Cardiac 64. Effective doses were derived from measurements with the use of lithium-fluoride thermoluminescent dosimeters (LiF-TLD) at several organ sites using an Alderson-Rando phantom. RESULTS: LiF-TLD measurements resulted in effective doses of 1.7 mSv for CT, 1.9 mSv for CTA of intracranial vessels, and 2.8 mSv for CTA of cervical vessels, respectively. Depending on examination parameters, effective doses varied between 1.1 and 5.0 mSv for cerebral CTP. For CTP, local doses in the area of the primary beam ranged between 114 and 444 mGy. CONCLUSIONS: Comprehensive stroke imaging may result in up to 9.5 mSv with possible local doses of 490 mGy. Although critical doses for organ damage (eg, cataract formation or hair loss) are not reached, physicians need to be aware of possible radiation induced sequelae particularly in repetitive examinations.",Radiation exposure of patients in comprehensive computed tomography of the head in acute stroke,AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2006,16971627,"['Angiography', 'CT', 'MRP']",2.222222222,CT,AMERICAN JOURNAL OF NEURORADIOLOGY,2.222222222,"['multislice', 'cataract formation', 'perfusion ct', 'ionizing-radiation']",malformation
404,402,"BACKGROUND AND PURPOSE: To assess patient radiation exposure in comprehensive stroke imaging using multidetector row CT (MDCT) combining standard CT of the head, cerebral perfusion (CTP), and CT angiography (CTA) studies. METHODS: Examination protocols for CT and CTA of cerebral and cervical vessels, as well as CTP were simulated using a Somatom Sensation Cardiac 64. Effective doses were derived from measurements with the use of lithium-fluoride thermoluminescent dosimeters (LiF-TLD) at several organ sites using an Alderson-Rando phantom. RESULTS: LiF-TLD measurements resulted in effective doses of 1.7 mSv for CT, 1.9 mSv for CTA of intracranial vessels, and 2.8 mSv for CTA of cervical vessels, respectively. Depending on examination parameters, effective doses varied between 1.1 and 5.0 mSv for cerebral CTP. For CTP, local doses in the area of the primary beam ranged between 114 and 444 mGy. CONCLUSIONS: Comprehensive stroke imaging may result in up to 9.5 mSv with possible local doses of 490 mGy. Although critical doses for organ damage (eg, cataract formation or hair loss) are not reached, physicians need to be aware of possible radiation induced sequelae particularly in repetitive examinations.",Radiation exposure of patients in comprehensive computed tomography of the head in acute stroke,AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2006,16971627,"['Angiography', 'CT', 'MRP']",2.222222222,MRP,AMERICAN JOURNAL OF NEURORADIOLOGY,2.222222222,"['multislice', 'cataract formation', 'perfusion ct', 'ionizing-radiation']",malformation
405,403,"Introduction: Differential radiologic diagnosis of cystic malformations of the posterior fossa is often difficult with conventional imaging techniques because of overlapping features of these entities. Posterior fossa cystic malformations occupy the cerebrospinal fluid (CSF) spaces. They may create secondary dynamic effects on the movements of CSF. The aim of this study was to investigate CSF flow alterations in posterior fossa cystic malformations with CSF flow MR imaging. Methods: The study included 40 patients with cystic malformations of the posterior fossa. The patients underwent cardiac-gated phase-contrast cine MR imaging. CSF flow was qualitatively evaluated using an in-plane phase-contrast sequence in the midsagittal plane. The MR images were displayed in a closed-loop cine format. Results: Twelve of the patients had communicating arachnoid cyst, seven had non-communicating arachnoid cyst, ten had mega cisterna magna, six had Dandy-Walker malformation, two had Dandy-Walker variant, and three had Blake's pouch cyst. CSF flow MR imaging indicated the regions of no, slow or higher flow, direction of flow, and abnormal cystic fluid motion. Each malformation displayed a distinct CSF flow pattern. Conclusion: Phase-contrast cine MR imaging for CSF flow evaluation may be a useful adjunct to routine MR imaging in the evaluation of the cystic malformations of the posterior fossa because it can improve the specificity in differentiating such malformations.",Evaluation of CSF flow patterns of posterior fossa cystic malformations using CSF flow MR imaging,NEURORADIOLOGY,Article; Proceedings Paper,2006,16752134,['MRI'],1.931330472,MRI,NEURORADIOLOGY,1.931330472,"['dandy walker malformation', 'cerebrospinal-fluid flow', 'arachnoid cyst', 'ct cisternography', 'contrast cine mr', 'cine mri', 'intracranial arachnoid']",malformation
406,404,"BACKGROUND AND PURPOSE: [C-11]Methionine (MET) PET imaging is a sensitive technique for visualizing primary brain tumors and recurrence/progression after therapy. The aim of this study was to evaluate the relationship between the uptake of MET and histopathologic grading and to investigate the prognostic value of the tracer, in both settings. METHODS: Cerebral uptake of MET was determined in 52 patients: in 26 patients for primary staging (group A) and 26 patients with suspected brain tumor recurrence/progression after therapy (group B). Senniquantitative methionine uptake indices (UI) defined by the tumor (maximum)-to-background ratio was correlated with tumor grade and final outcome. RESULTS: Overall median survival was 34.9 months. MET showed pathologically increased uptake in 41 of 52 scans. Although a weak linear correlation between MET uptake and grading was observed (R = 0.38, P =.028), analysis of variance showed no significant differences in MET UI between tumor grades for either group A or B. Benign and grade I lesions showed significant difference in MET uptake in comparison with higher grade lesions (P=.006). Using Kaplan-Meier survival analysis, no thresholds could be found at which MET was predictive for survival. Proportional hazard regression showed that only WHO grading class (low versus high) was predictive of survival (P=.015). CONCLUSION: Interindividual MET uptake variability does not allow noninvasive grading on an individual patient basis. Moreover, there is no significant prognostic value in studying maximal methionine U I in brain tumors. The clinical use of MET should therefore be primarily focused on questions such as detection of recurrence, biopsy guidance, and radiation therapy target volume delineation.","[C-11]Methionine PET, histopathology, and survival in primary brain tumors and recurrence",AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2006,16908552,['PET'],2.301587302,PET,AMERICAN JOURNAL OF NEURORADIOLOGY,2.301587302,"['positron-emission-tomography', 'amino-acid-transport', 'guided stereotaxic']",tumor
407,405,"BACKGROUND AND PURPOSE: MR imaging has played an increasingly important role in the diagnosis of Creutzfeldt-Jakob disease (CJD) since basal ganglia abnormalities on T2-weighted images have been described; thus, the aim of our study was to compare the value of different MR images in the diagnosis of CJD. METHODS: One hundred fifty-seven patients with CJD underwent MR imaging examinations. Ninety-two patients were neuropathologically confirmed, and 65 were clinically classified as having CJD through the CJD Surveillance Unit (probability of 95%). There was no standardized MR imaging protocol; thus, the examinations included 143 T2-weighted, 43 proton attenuation (PD)-weighted, 84 fluid-attenuated inversion recovery (FLAIR), and 44 diffusion-weighted images (DWI). The MR images were reviewed for pathologic changes of the basal ganglia, thalamus, and cerebral cortex. RESULTS: Cortical abnormalities were present in 70 patients (45%) and were visible in 80% (35/44) of all available DWI examinations. The basal ganglia were affected in 94 patients (60%), in particular in the caudate nucleus; the most sensitive sequences were DWI (64%) and PD-weighted (63%). A thalamic involvement was more frequently diagnosed on PD-weighted images (19%) and DWI (14%) than on FLAIR or T2-weighted images. CONCLUSION: PD-weighted images and DWI showed better results in the diagnosis of signal intensity changes in the basal ganglia compared with T2-weighted or FLAIR images; however, in the diagnosis of cortical changes, DWI was clearly superior, Our data suggest that DWI is the most sensitive MR imaging technique in the diagnosis of CJD.",Creutzfeldt-Jakob disease: Comparative analysis of MR imaging sequences,AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2006,16908558,['DTI'],2.46031746,DTI,AMERICAN JOURNAL OF NEURORADIOLOGY,2.46031746,"['diagnosis', 'accuracy', 'abnormalities', '14-3-3 protein']",CJD
408,406,"Diagnosis of acquired middle ear cholesteatoma on MR imaging is mostly done on late postgadolinium T1-weighted MR images and/or echo-planar (EPI) diffusion-weighted (DWI) MR images, We describe the appearance of a case of a complicated attical middle ear cholesteatoma on single-shot (SS) turbo spin-echo (TSE) DWI compared with EPI-DWI. This case suggests a higher reliability of SS TSE-DWI in the diagnosis of acquired middle ear cholesteatoma.","Single-shot, turbo spin-echo, diffusion-weighted imaging versus spin-echo-planar, diffusion-weighted imaging in the detection of acquired middle ear cholesteatoma",AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2006,16908562,"['DTI', 'EPI']",2.619047619,DTI,AMERICAN JOURNAL OF NEURORADIOLOGY,2.619047619,"['mr', 'residual cholesteatoma']",tumor
408,406,"Diagnosis of acquired middle ear cholesteatoma on MR imaging is mostly done on late postgadolinium T1-weighted MR images and/or echo-planar (EPI) diffusion-weighted (DWI) MR images, We describe the appearance of a case of a complicated attical middle ear cholesteatoma on single-shot (SS) turbo spin-echo (TSE) DWI compared with EPI-DWI. This case suggests a higher reliability of SS TSE-DWI in the diagnosis of acquired middle ear cholesteatoma.","Single-shot, turbo spin-echo, diffusion-weighted imaging versus spin-echo-planar, diffusion-weighted imaging in the detection of acquired middle ear cholesteatoma",AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2006,16908562,"['DTI', 'EPI']",2.619047619,EPI,AMERICAN JOURNAL OF NEURORADIOLOGY,2.619047619,"['mr', 'residual cholesteatoma']",tumor
